p,gmn
0.1,-4.49324e-11
0.1,-2.59981e-13
0.1,-4.49325e-11
0.1,-8.85889e-09
0.1,-7.83291e-09
0.1,-6.28434e-14
0.1,-8.76705e-14
0.1,-1.6498e-12
0.1,-3.39772e-11
0.1,-2.49974e-15
0.1,-4.49323e-11
0.1,-3.28437e-13
0.1,-1.86378e-12
0.1,-1.15755e-13
0.1,-1.70446e-09
0.1,-6.42542e-15
0.1,-9.87452e-09
0.1,-9.45335e-09
0.1,-2.24742e-11
0.1,-3.48572e-10
0.1,-2.87746e-13
0.1,-1.55388e-13
0.1,-4.49323e-11
0.1,-1.03344e-11
0.1,-2.29361e-09
0.1,-5.05806e-12
0.1,-9.64354e-11
0.1,-4.49325e-11
0.1,0.118122
0.1,-6.78302e-15
0.1,-1.1057e-10
0.1,-1.02859e-13
0.1,-4.81504e-08
0.1,-3.95894e-08
0.1,-4.49324e-11
0.1,-4.53617e-12
0.1,-4.49324e-11
0.1,-5.33199e-08
0.1,-2.13184e-09
0.1,-4.49324e-11
0.1,-3.76142e-14
0.1,-5.90209e-14
0.1,0.0503394
0.1,-6.7959e-11
0.1,-2.98176e-15
0.1,-1.06238e-12
0.1,-2.60163e-08
0.1,0.000884214
0.1,-1.44601e-12
0.1,-1.74676e-10
0.1,-3.15424e-09
0.1,-2.46523e-09
0.1,-4.49324e-11
0.1,-5.10549e-10
0.1,-7.24096e-09
0.1,-5.39462e-13
0.1,-2.12672e-09
0.1,0.0751332
0.1,-2.93951e-09
0.1,-3.3552e-16
0.1,-2.97275e-09
0.1,-2.09415e-13
0.1,-4.49324e-11
0.1,-4.49334e-11
0.1,-3.57895e-14
0.1,-5.77535e-12
0.1,-4.4024e-08
0.1,-3.05412e-08
0.1,-3.87959e-08
0.1,-1.27321e-08
0.1,-2.08506e-12
0.1,-1.1051e-11
0.1,-1.14222e-08
0.1,-6.10448e-09
0.1,-3.0815e-08
0.1,-4.81391e-14
0.1,0.0277759
0.1,-1.81891e-14
0.1,-4.49323e-11
0.1,-1.00737e-09
0.1,0.00533416
0.1,-1.55717e-08
0.1,-4.49324e-11
0.1,-1.50464e-14
0.1,-3.43137e-08
0.1,-1.63823e-13
0.1,-7.15918e-11
0.1,-3.82717e-08
0.1,-2.24172e-13
0.1,-1.65089e-08
0.1,-2.43836e-13
0.1,-3.19338e-12
0.1,-1.0013e-08
0.1,-1.27105e-09
0.1,-2.07871e-13
0.1,-3.7676e-09
0.1,-3.35257e-09
0.1,-3.79467e-09
0.1,-8.80802e-11
0.1,-2.74942e-08
0.1,-1.80303e-11
0.1,-3.72385e-14
0.1,-1.47645e-13
0.1,-4.49324e-11
0.1,-3.67209e-09
0.1,-4.61476e-09
0.1,-3.06868e-10
0.1,-2.52217e-14
0.1,-3.68014e-10
0.1,-3.96263e-08
0.1,-7.22017e-11
0.1,-2.03678e-08
0.1,-2.46063e-13
0.1,-2.62278e-08
0.1,-5.38642e-08
0.1,-2.59287e-13
0.1,-4.49324e-11
0.1,0.102943
0.1,-3.11503e-11
0.1,-4.49324e-11
0.1,-1.43439e-13
0.1,-4.49324e-11
0.1,-1.73081e-12
0.1,-6.71685e-15
0.1,-5.40694e-12
0.1,-9.38918e-14
0.1,-1.9785e-10
0.1,-1.80404e-09
0.1,-1.29938e-08
0.1,0.0653641
0.1,-3.2835e-13
0.1,-4.49324e-11
0.1,-6.66349e-09
0.1,-1.6101e-10
0.1,-5.87708e-08
0.1,-5.63289e-15
0.1,-8.09873e-11
0.1,-1.98317e-12
0.1,-4.49323e-11
0.1,-6.21947e-09
0.1,-2.98752e-08
0.1,-1.12271e-14
0.1,-4.49323e-11
0.1,-1.49942e-09
0.1,-1.62117e-12
0.1,-2.66632e-09
0.1,-1.10561e-13
0.1,-4.49325e-11
0.1,-4.49323e-11
0.1,-2.21155e-11
0.1,-2.04019e-10
0.1,-2.38232e-10
0.1,-1.25238e-08
0.1,-2.30405e-09
0.1,-7.41351e-14
0.1,-1.93423e-08
0.1,-2.3253e-08
0.1,-8.57541e-09
0.1,-9.83989e-14
0.1,-8.38577e-18
0.1,-1.81177e-09
0.1,-3.78532e-14
0.1,-1.15462e-09
0.1,-4.45601e-08
0.1,-4.17455e-10
0.1,-5.49948e-11
0.1,-4.75816e-14
0.1,-2.50117e-08
0.1,-4.49324e-11
0.1,-1.50928e-11
0.1,-1.35449e-15
0.1,-8.71643e-10
0.1,-2.74477e-09
0.1,-7.21243e-09
0.1,-4.49325e-11
0.1,-4.49324e-11
0.1,-4.36767e-10
0.1,-3.52962e-13
0.1,-2.65778e-08
0.1,-1.36202e-12
0.1,-1.03598e-10
0.1,-5.97662e-16
0.1,-6.7664e-11
0.1,-1.05476e-10
0.1,-2.81316e-09
0.1,-2.3551e-09
0.1,-4.49323e-11
0.1,-4.44407e-15
0.1,-1.44239e-13
0.1,-3.14098e-08
0.1,-3.12557e-10
0.1,-7.54566e-15
0.1,-6.59832e-13
0.1,-1.13164e-13
0.1,-4.49323e-11
0.1,-1.50991e-09
0.1,-1.38975e-08
0.1,-5.8443e-11
0.1,-2.2851e-13
0.1,-1.32752e-10
0.1,-4.18544e-09
0.1,-9.66762e-15
0.1,-4.49327e-11
0.1,0.207445
0.1,-3.5637e-13
0.1,-4.85888e-10
0.1,-4.49324e-11
0.1,-3.12662e-13
0.1,-2.92657e-09
0.1,-4.49324e-11
0.1,-1.47337e-12
0.1,-8.33754e-11
0.1,-3.51941e-15
0.1,-3.28427e-13
0.1,-6.19303e-11
0.1,-4.89373e-12
0.1,-1.96395e-14
0.1,-3.9416e-13
0.1,-2.60854e-12
0.1,-8.12679e-14
0.1,-1.20974e-09
0.1,0.223073
0.1,-4.49324e-11
0.1,-6.40026e-09
0.1,-4.4066e-09
0.1,-1.17576e-07
0.1,-5.79301e-08
0.1,-2.40124e-10
0.1,-1.43591e-09
0.1,-2.06754e-09
0.1,0.130314
0.1,-1.18373e-10
0.1,-2.35427e-09
0.1,0.0743742
0.1,-7.28493e-10
0.1,-2.75181e-09
0.1,-7.31751e-13
0.1,-4.5924e-14
0.1,-1.52278e-11
0.1,-1.84018e-09
0.1,-4.49324e-11
0.1,-6.9137e-14
0.1,-2.04721e-08
0.1,-2.62075e-11
0.1,-4.49357e-11
0.1,-1.11765e-10
0.1,-4.11589e-11
0.1,-1.16359e-08
0.1,-1.5159e-08
0.1,-1.62201e-13
0.1,-6.27862e-10
0.1,-4.49591e-11
0.1,0.151385
0.1,-7.19071e-12
0.1,-1.09461e-08
0.1,-2.40662e-13
0.1,-4.48358e-14
0.1,-5.76052e-13
0.1,-4.49324e-11
0.1,-1.10869e-09
0.1,-1.68413e-08
0.1,0.0102634
0.1,-1.23749e-08
0.1,-2.84636e-10
0.1,-3.62937e-08
0.1,-4.49324e-11
0.1,-3.23521e-13
0.1,-3.50271e-15
0.1,-6.49187e-10
0.1,-9.34588e-11
0.1,-2.2892e-08
0.1,-1.21906e-08
0.1,-2.68727e-10
0.1,-2.10692e-14
0.1,0.00205087
0.1,-4.49328e-11
0.1,-4.00348e-08
0.1,-5.76301e-12
0.1,-6.53893e-09
0.1,0.0945112
0.1,-5.80205e-14
0.1,-8.77547e-11
0.1,-1.61245e-13
0.1,-4.35902e-09
0.1,-4.49324e-11
0.1,-1.00881e-08
0.1,-2.13122e-14
0.1,-2.52602e-10
0.1,-1.29431e-10
0.1,-2.86875e-10
0.1,-3.52679e-09
0.1,-2.13303e-08
0.1,-5.96213e-11
0.1,-9.12631e-11
0.1,-3.45534e-10
0.1,-9.81521e-14
0.1,-1.48529e-10
0.1,0.0385335
0.1,-2.11442e-08
0.1,-9.33382e-14
0.1,-2.99846e-10
0.1,-4.49323e-11
0.1,-1.41227e-13
0.1,-2.03203e-08
0.1,-2.56028e-14
0.1,-1.08752e-09
0.1,-5.09114e-08
0.1,0.210503
0.1,-1.38812e-09
0.1,-1.14725e-08
0.1,0.171371
0.1,-4.49324e-11
0.1,-3.64684e-11
0.1,-2.8297e-13
0.1,-9.48141e-15
0.1,-3.75307e-11
0.1,-1.19026e-13
0.1,-1.85349e-08
0.1,-4.45311e-11
0.1,0.0193413
0.1,-2.81389e-13
0.1,-6.0911e-08
0.1,-2.67259e-13
0.1,-1.11583e-09
0.1,-4.60988e-11
0.1,-1.95743e-08
0.1,-3.19952e-13
0.1,-8.01817e-10
0.1,-2.85166e-08
0.1,-1.97247e-09
0.1,-1.47468e-08
0.1,-4.49325e-11
0.1,-2.21138e-10
0.1,-4.49324e-11
0.1,-2.64068e-14
0.1,-1.30849e-09
0.1,-4.47119e-15
0.1,-4.76767e-10
0.1,-1.41737e-13
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-1.27789e-08
0.1,-9.66503e-12
0.1,0.0313381
0.1,-4.49326e-11
0.1,-4.49324e-11
0.1,-4.06797e-10
0.1,-4.49324e-11
0.1,0.128708
0.1,-1.66733e-10
0.1,-4.49324e-11
0.1,-5.7793e-09
0.1,-2.71601e-10
0.1,-4.49323e-11
0.1,-3.25474e-09
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-6.29029e-13
0.1,-1.25556e-09
0.1,-3.71354e-10
0.1,-4.49359e-11
0.1,-4.49323e-11
0.1,-2.56111e-09
0.1,0.0332876
0.1,-4.49323e-11
0.1,-2.05232e-10
0.1,-1.45752e-09
0.1,-9.41471e-10
0.1,-4.43217e-15
0.1,-6.03921e-08
0.1,-2.9934e-13
0.1,-2.62104e-12
0.1,-4.49324e-11
0.1,-4.88198e-11
0.1,-3.90466e-11
0.1,-1.47117e-13
0.1,-4.4933e-11
0.1,-5.3052e-10
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-1.46591e-15
0.1,-7.94993e-14
0.1,-1.46783e-09
0.1,-9.63619e-14
0.1,-4.66863e-12
0.1,-2.25531e-09
0.1,-3.59862e-10
0.1,-4.71308e-08
0.1,-3.61853e-09
0.1,-3.69957e-09
0.1,-2.41516e-10
0.1,-3.18734e-12
0.1,-4.49324e-11
0.1,-1.86102e-08
0.1,-3.62166e-08
0.1,-9.71272e-15
0.1,-4.49323e-11
0.1,0.0724545
0.1,-2.10293e-08
0.1,-4.49324e-11
0.1,-7.33519e-11
0.1,-4.49325e-11
0.1,0.191815
0.1,-1.32077e-10
0.1,0.199634
0.1,-7.17276e-09
0.1,-4.76513e-09
0.1,-1.3238e-09
0.1,-1.51395e-12
0.1,-4.49324e-11
0.1,-3.28619e-13
0.1,-4.49323e-11
0.1,-7.93112e-11
0.1,0.232474
0.1,-3.71286e-12
0.1,-2.53081e-09
0.1,-9.91504e-15
0.1,-2.00782e-13
0.1,0.0527143
0.1,-5.22285e-09
0.1,0.219187
0.1,-2.6849e-12
0.1,-4.49324e-11
0.1,-4.03094e-09
0.1,-9.73602e-09
0.1,-1.91402e-13
0.1,-6.74708e-12
0.1,-2.73117e-13
0.1,0.100299
0.1,-1.2735e-13
0.1,-1.86794e-09
0.1,-4.69858e-14
0.1,-3.18295e-08
0.1,-1.48813e-09
0.1,-2.95827e-10
0.1,-3.27942e-08
0.1,-1.467e-09
0.1,-4.49324e-11
0.1,-4.33092e-10
0.1,-2.38581e-08
0.1,-5.14954e-15
0.1,-3.8414e-09
0.1,-3.15199e-13
0.1,-9.87318e-16
0.1,-3.18059e-13
0.1,-2.24315e-13
0.1,-3.0842e-13
0.1,-4.21207e-11
0.1,-1.39977e-13
0.1,-4.49325e-11
0.1,-6.23801e-10
0.1,-6.85028e-12
0.1,-1.32076e-11
0.1,0.197845
0.1,0.0137058
0.1,-4.49356e-11
0.1,-4.73068e-14
0.1,-1.22183e-09
0.1,-4.49323e-11
0.1,-6.16243e-10
0.1,-6.12668e-13
0.1,-3.45785e-11
0.1,-2.00058e-13
0.1,-4.49324e-11
0.1,-1.09289e-12
0.1,0.0765539
0.1,-6.78772e-12
0.1,-2.37461e-11
0.1,-2.62989e-10
0.1,-2.01646e-09
0.1,-4.49323e-11
0.1,-4.49337e-11
0.1,-6.8547e-09
0.1,-3.3767e-13
0.1,-6.66505e-15
0.1,-1.53689e-08
0.1,-4.49345e-11
0.1,-2.25877e-09
0.1,-3.1399e-08
0.1,-2.56818e-08
0.1,-4.49324e-11
0.1,0.113015
0.1,-9.00326e-11
0.1,-5.00058e-10
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,0.0265398
0.1,-4.49323e-11
0.1,-1.05494e-09
0.1,-4.49323e-11
0.1,-2.919e-09
0.1,-4.48838e-11
0.1,-4.49345e-11
0.1,-4.49323e-11
0.1,-2.30901e-14
0.1,-1.09432e-10
0.1,-1.56298e-14
0.1,-1.32779e-08
0.1,-4.37401e-10
0.1,-3.20033e-10
0.1,-4.49324e-11
0.1,-3.47888e-16
0.1,-1.29216e-13
0.1,-6.30967e-10
0.1,-4.49325e-11
0.1,-2.79557e-13
0.1,-2.92235e-15
0.1,-1.71231e-08
0.1,-4.82313e-09
0.1,-1.43719e-09
0.1,-6.06318e-11
0.1,-4.49324e-11
0.1,-3.56763e-10
0.1,-1.24941e-08
0.1,0.152991
0.1,-3.57015e-08
0.1,-1.54472e-13
0.1,-2.05527e-08
0.1,-3.71967e-11
0.1,-1.1659e-10
0.1,-4.09773e-10
0.1,-4.49324e-11
0.1,-5.40057e-11
0.1,-4.49324e-11
0.1,-4.51113e-09
0.1,-1.0723e-12
0.1,-8.65218e-13
0.1,-4.49324e-11
0.1,-1.60223e-14
0.1,-8.55027e-14
0.1,-2.6034e-08
0.1,-1.62259e-13
0.1,-4.49324e-11
0.1,-3.26155e-13
0.1,-4.49324e-11
0.1,-2.49466e-14
0.1,-2.53501e-08
0.1,-8.61231e-09
0.1,-2.04019e-10
0.1,-4.55297e-12
0.1,-5.73906e-10
0.1,-1.28353e-08
0.1,-3.38762e-10
0.1,-1.43323e-10
0.1,-4.49324e-11
0.1,-1.36592e-09
0.1,-1.00603e-14
0.1,-6.03065e-10
0.1,-3.46077e-09
0.1,-4.49324e-11
0.1,-2.70455e-11
0.1,-4.49324e-11
0.1,-3.34112e-09
0.1,-1.57981e-09
0.1,0.118366
0.1,-4.49325e-11
0.1,-9.21447e-15
0.1,0.0565556
0.1,-1.62311e-09
0.1,-6.74504e-10
0.1,-1.39066e-09
0.1,-4.20028e-09
0.1,-4.7259e-14
0.1,-2.96997e-13
0.1,-1.28895e-08
0.1,-4.49324e-11
0.1,-2.53915e-09
0.1,-4.49323e-11
0.1,-4.49324e-11
0.1,-7.46765e-16
0.1,-4.01724e-09
0.1,-1.92789e-08
0.1,-2.93989e-14
0.1,-4.49325e-11
0.1,-4.05238e-10
0.1,-4.06891e-11
0.1,-9.13683e-10
0.1,-7.24652e-14
0.1,-9.25447e-10
0.1,-3.28318e-09
0.1,-4.49324e-11
0.1,-2.19699e-09
0.1,-6.93505e-09
0.1,-1.34189e-08
0.1,-2.41427e-13
0.1,-7.24109e-09
0.1,-4.10609e-08
0.1,-9.96091e-16
0.1,-9.30124e-15
0.1,-4.49324e-11
0.1,-1.64392e-08
0.1,0.0386022
0.1,-3.49962e-08
0.1,-3.68191e-13
0.1,-1.28092e-09
0.1,-4.49324e-11
0.1,-8.00138e-15
0.1,-3.63509e-08
0.1,-2.24055e-08
0.1,0.0713814
0.1,-6.79369e-13
0.1,0.061907
0.1,-4.49324e-11
0.1,-8.64503e-10
0.1,-2.31948e-11
0.1,0.0441119
0.1,-2.67898e-10
0.1,-2.79027e-13
0.1,-1.62855e-14
0.1,-2.12352e-08
0.1,-4.49324e-11
0.1,0.0625651
0.1,-5.0818e-10
0.1,-2.54977e-13
0.1,-4.10169e-09
0.1,-4.71146e-09
0.1,-7.85069e-09
0.1,-1.21637e-11
0.1,-2.9761e-13
0.1,-1.07461e-10
0.1,-3.17685e-13
0.1,-7.21048e-11
0.1,-5.00999e-09
0.1,-4.42686e-11
0.1,-5.48771e-12
0.1,-9.79987e-14
0.1,-1.31499e-08
0.1,-1.06493e-09
0.1,-1.74692e-10
0.1,-8.06795e-12
0.1,-1.58333e-09
0.1,0.20756
0.1,-2.79417e-08
0.1,-4.06419e-08
0.1,-2.32331e-08
0.1,-2.15298e-13
0.1,0.229859
0.1,-5.12048e-15
0.1,-2.63829e-09
0.1,-4.49323e-11
0.1,-1.7866e-09
0.1,-2.02554e-09
0.1,-1.62489e-08
0.1,-4.85024e-08
0.1,-1.329e-09
0.1,-3.04787e-09
0.1,-4.1483e-09
0.1,0.0032028
0.1,-2.09691e-14
0.1,-3.3956e-08
0.1,-5.02854e-15
0.1,-4.49324e-11
0.1,-1.85705e-11
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-6.90079e-10
0.1,-5.98896e-09
0.1,-5.01082e-08
0.1,-2.02252e-09
0.1,-5.26401e-08
0.1,-7.14516e-12
0.1,-1.32023e-12
0.1,-1.45829e-09
0.1,0.244812
0.1,-2.95686e-08
0.1,-1.12148e-14
0.1,-4.49324e-11
0.1,-2.52054e-15
0.1,-3.78318e-13
0.1,-2.73207e-13
0.1,-8.32152e-10
0.1,-4.49453e-14
0.1,-7.59488e-16
0.1,-2.88608e-11
0.1,-4.49324e-11
0.1,0.120831
0.1,-2.56166e-13
0.1,-4.49324e-11
0.1,-7.24421e-15
0.1,-1.35203e-09
0.1,-6.68316e-14
0.1,-4.49324e-11
0.1,-1.18705e-13
0.1,-3.55413e-11
0.1,-4.5112e-14
0.1,-7.61131e-08
0.1,-2.27595e-14
0.1,-1.20974e-09
0.1,-8.62614e-11
0.1,-2.18117e-12
0.1,-4.49324e-11
0.1,-2.07233e-09
0.1,-5.55673e-14
0.1,-4.21071e-10
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-2.02218e-15
0.1,-6.71231e-17
0.1,-1.01861e-11
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-1.03834e-13
0.1,-4.62634e-09
0.1,-5.4746e-11
0.1,-1.04759e-09
0.1,-3.16857e-08
0.1,-1.78251e-09
0.1,-2.51278e-13
0.1,-2.06194e-09
0.1,-1.76803e-15
0.1,-4.49323e-11
0.1,-1.98928e-08
0.1,-3.14515e-13
0.1,-4.49323e-11
0.1,-1.96752e-08
0.1,-4.49325e-11
0.1,-1.34598e-08
0.1,-1.74276e-10
0.1,0.093157
0.1,-1.25017e-12
0.1,-4.49323e-11
0.1,-1.89938e-08
0.1,-5.06587e-10
0.1,-3.44876e-11
0.1,-1.81799e-14
0.1,-1.89243e-13
0.1,-3.28161e-15
0.1,-4.49324e-11
0.1,-1.85184e-12
0.1,-4.49323e-11
0.1,-1.01316e-08
0.1,-2.85443e-09
0.1,-4.49324e-11
0.1,-8.35432e-14
0.1,-4.49324e-11
0.1,-2.87964e-14
0.1,-7.10063e-13
0.1,-2.07481e-09
0.1,-1.09341e-14
0.1,-1.88424e-13
0.1,-8.36979e-09
0.1,-3.21778e-14
0.1,-6.87018e-14
0.1,-4.49323e-11
0.1,-8.94689e-09
0.1,-1.86644e-13
0.1,-1.71516e-09
0.1,-1.6989e-14
0.1,-2.91825e-08
0.1,-4.49324e-11
0.1,-6.36687e-08
0.1,-4.49324e-11
0.1,-2.92348e-12
0.1,-1.63826e-09
0.1,-4.09658e-08
0.1,-1.20974e-09
0.1,-1.16936e-08
0.1,-3.54996e-09
0.1,-9.88673e-12
0.1,-1.49614e-09
0.1,-4.49324e-11
0.1,-4.49325e-11
0.1,-4.49325e-11
0.1,0.0343332
0.1,-8.38995e-09
0.1,-1.37214e-12
0.1,-4.49324e-11
0.1,-2.0171e-08
0.1,0.126803
0.1,-1.2156e-11
0.1,-4.71e-10
0.1,-1.03598e-08
0.1,-8.42867e-12
0.1,-4.49448e-11
0.1,-3.13787e-13
0.1,-4.49324e-11
0.1,-1.51046e-13
0.1,-2.768e-13
0.1,-1.26548e-08
0.1,-9.96114e-09
0.1,-2.49192e-09
0.1,-2.64827e-11
0.1,-4.49326e-11
0.1,-6.12601e-09
0.1,-3.98252e-08
0.1,-4.57969e-10
0.1,0.178365
0.1,-1.5606e-08
0.1,-1.34244e-13
0.1,0.365729
0.1,-2.02434e-09
0.1,-4.49325e-11
0.1,-1.01555e-13
0.1,-1.69871e-08
0.1,-1.99927e-13
0.1,-1.75284e-14
0.1,-4.49324e-11
0.1,-3.9927e-09
0.1,-1.62938e-08
0.1,-4.68512e-09
0.1,-3.0963e-10
0.1,-1.20974e-09
0.1,0.0299113
0.1,-2.28412e-08
0.1,-1.76921e-09
0.1,-1.76422e-13
0.1,-2.51093e-09
0.1,-8.93969e-13
0.1,-2.56291e-08
0.1,-3.84856e-09
0.1,-4.49324e-11
0.1,-2.05525e-09
0.1,-9.77395e-10
0.1,-3.40839e-08
0.1,-6.14896e-13
0.1,-1.83042e-09
0.1,-2.92584e-12
0.1,-5.46385e-12
0.1,-1.53808e-13
0.1,-5.04459e-11
0.1,-7.40353e-09
0.1,0.0242788
0.1,-5.72306e-11
0.1,-2.45992e-13
0.1,-1.8517e-14
0.1,-4.63758e-13
0.1,-2.68874e-13
0.1,-4.55844e-11
0.1,-4.49324e-11
0.1,0.229476
0.1,-1.19831e-08
0.1,-2.0273e-14
0.1,-1.61577e-08
0.1,-1.78323e-09
0.1,-1.50102e-12
0.1,-2.35119e-13
0.1,-4.49324e-11
0.1,-5.08903e-11
0.1,-3.6967e-09
0.1,-6.07324e-17
0.1,-2.08424e-09
0.1,-7.39079e-13
0.1,-4.66802e-11
0.1,-2.87778e-11
0.1,0.0309433
0.1,-2.75007e-13
0.1,-3.9339e-12
0.1,0.136463
0.1,-2.87582e-13
0.1,-2.80338e-10
0.1,-5.85774e-14
0.1,-6.94961e-09
0.1,-5.27312e-13
0.1,-7.23149e-09
0.1,-2.2665e-14
0.1,-5.32427e-11
0.1,-4.4936e-11
0.1,-2.20621e-08
0.1,-6.46939e-13
0.1,-4.57967e-15
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-3.17732e-13
0.1,-3.18207e-15
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-2.14551e-14
0.1,-1.81803e-11
0.1,-8.76958e-09
0.1,-3.05849e-13
0.1,-1.06093e-09
0.1,-3.75586e-10
0.1,-4.49324e-11
0.1,-2.12746e-13
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-7.0992e-09
0.1,-3.12609e-12
0.1,-3.90649e-10
0.1,-1.95273e-13
0.1,-2.28527e-09
0.1,-1.30978e-09
0.1,-4.49324e-11
0.1,-9.63866e-09
0.1,-7.44562e-14
0.1,-4.49324e-11
0.1,-5.4112e-13
0.1,-3.37896e-12
0.1,-1.45489e-09
0.1,-3.13655e-13
0.1,-4.43146e-16
0.1,-4.49324e-11
0.1,-1.85912e-08
0.1,-2.38377e-13
0.1,-1.49062e-11
0.1,-3.54924e-10
0.1,-1.6486e-09
0.1,-3.54307e-09
0.1,-4.49324e-11
0.1,-3.56624e-11
0.1,-2.88177e-09
0.1,-1.33036e-13
0.1,-2.60399e-08
0.1,-1.65994e-15
0.1,-1.89234e-14
0.1,-1.12338e-09
0.1,-2.15166e-10
0.1,-1.34414e-11
0.1,-3.07367e-08
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-2.92292e-10
0.1,-4.49324e-11
0.1,-5.11513e-09
0.1,-1.09658e-14
0.1,-1.46862e-09
0.1,0.0667003
0.1,-2.14936e-14
0.1,-1.98643e-13
0.1,-1.16566e-13
0.1,-4.49324e-11
0.1,-1.95652e-08
0.1,-2.13288e-10
0.1,-1.91425e-11
0.1,-4.53433e-10
0.1,-2.97213e-11
0.1,-1.27684e-14
0.1,-3.16381e-13
0.1,0.0225494
0.1,-1.8167e-09
0.1,-2.2232e-08
0.1,-4.49324e-11
0.1,-3.40006e-15
0.1,-2.99763e-13
0.1,-2.37827e-09
0.1,-4.87425e-09
0.1,-2.54188e-08
0.1,-1.44701e-09
0.1,-1.12859e-08
0.1,-8.41189e-12
0.1,-2.76737e-08
0.1,-1.672e-08
0.1,-8.38e-11
0.1,-1.74808e-09
0.1,-1.05957e-14
0.1,-2.85463e-09
0.1,-2.95146e-11
0.1,-1.5054e-13
0.1,-4.49323e-11
0.1,-4.4933e-11
0.1,-5.36118e-14
0.1,-2.0856e-13
0.1,-4.49324e-11
0.1,-1.00698e-08
0.1,-2.78827e-13
0.1,-1.25735e-09
0.1,-1.08579e-08
0.1,-3.96236e-11
0.1,-1.8239e-09
0.1,-8.44046e-10
0.1,-1.40772e-13
0.1,-6.16527e-10
0.1,-4.49323e-11
0.1,-9.77447e-14
0.1,-1.78243e-09
0.1,-6.4259e-09
0.1,-1.47278e-09
0.1,-5.20181e-10
0.1,-4.49323e-11
0.1,-2.749e-13
0.1,-4.49368e-11
0.1,-1.03146e-11
0.1,-1.07796e-10
0.1,-3.33888e-09
0.1,-4.49324e-11
0.1,-4.49323e-11
0.1,-1.76248e-15
0.1,-2.29443e-15
0.1,-8.76749e-10
0.1,-4.50839e-09
0.1,-2.84639e-10
0.1,-3.11111e-09
0.1,-5.90635e-10
0.1,-3.97475e-14
0.1,-9.98324e-09
0.1,-4.49324e-11
0.1,-1.20876e-08
0.1,-1.72726e-08
0.1,-3.28538e-13
0.1,-4.49324e-11
0.1,-7.7372e-10
0.1,-7.26641e-14
0.1,0.159174
0.1,-9.83826e-11
0.1,-5.58914e-15
0.1,-1.82983e-08
0.1,-5.92408e-09
0.1,-1.43137e-08
0.1,-4.49324e-11
0.1,-3.33982e-15
0.1,-1.7007e-14
0.1,-2.28997e-09
0.1,-1.94043e-09
0.1,-2.66407e-11
0.1,-3.99195e-08
0.1,-4.49323e-11
0.1,-2.84629e-10
0.1,-4.49324e-11
0.1,-1.32229e-09
0.1,-4.49324e-11
0.1,-9.5121e-15
0.1,-9.71721e-10
0.1,-1.48821e-11
0.1,-9.93759e-15
0.1,-4.49324e-11
0.1,-5.95461e-15
0.1,-1.83324e-13
0.1,-7.34109e-13
0.1,-8.24747e-09
0.1,0.0360438
0.1,-4.49324e-11
0.1,-2.43302e-08
0.1,-4.7802e-14
0.1,-4.49324e-11
0.1,-1.61336e-09
0.1,-1.493e-09
0.1,-2.01803e-13
0.1,-1.3084e-13
0.1,-3.28904e-15
0.1,-2.90466e-11
0.1,-7.79291e-15
0.1,-4.49324e-11
0.1,-2.7639e-08
0.1,-3.50108e-08
0.1,-1.20199e-13
0.1,-3.09697e-08
0.1,-6.73063e-09
0.1,-7.40257e-13
0.1,-1.45292e-12
0.1,-2.46351e-08
0.1,-1.30097e-09
0.1,-2.64154e-08
0.1,-1.23859e-14
0.1,-9.25432e-12
0.1,-8.52484e-09
0.1,-1.32382e-08
0.1,-3.68184e-13
0.1,0.19743
0.1,-4.65937e-08
0.1,-1.97063e-15
0.1,-2.94316e-09
0.1,0.111602
0.1,-3.30482e-09
0.1,-1.27548e-08
0.1,0.196434
0.1,-4.49727e-11
0.1,-3.65433e-09
0.1,-4.49324e-11
0.1,-5.4514e-09
0.1,0.135214
0.1,-4.46714e-11
0.1,-1.09983e-10
0.1,-6.67676e-09
0.1,-2.24143e-08
0.1,-3.84986e-10
0.1,-4.87235e-09
0.1,-4.49323e-11
0.1,-1.45903e-13
0.1,-1.1646e-14
0.1,-1.9596e-13
0.1,-2.96342e-12
0.1,-4.49324e-11
0.1,-2.82983e-08
0.1,-2.07676e-17
0.1,-3.73249e-15
0.1,-1.6237e-14
0.1,-4.49324e-11
0.1,-1.5432e-08
0.1,-3.18995e-15
0.1,-4.49331e-11
0.1,-1.30106e-09
0.1,-9.52501e-14
0.1,-4.49324e-11
0.1,-4.49324e-11
0.1,-3.60969e-15
0.1,-1.9852e-10
0.1,-1.09883e-11
0.1,-4.49324e-11
0.1,-2.17437e-08
0.1,-1.45807e-09
0.1,-4.49329e-11
0.1,-7.40112e-10
0.1,-8.02749e-09
0.1,-2.9344e-12
